_id,FIR_NUM,FIR_REG_NUM,PS,RANGE_NAME,LONGITUDE,ZONE_NAME,DISTRICT,ACT_SECTION,LATITUDE,date,REG_MONTH,REG_YEAR,REG_D_W
ObjectId(5c7dd2319164b2149b59ffd4),586/2017,31643021170586,KOTWALI,PRAYAGRAJ,---,PRAYAGRAJ,FATEHPUR,"["" IPC 1860-419"","" IPC 1860-420"","" IPC 1860-406"","" IPC 1860-323"","" IPC 1860-504"","" IPC 1860-506"","" Scheduled Castes and Scheduled Tribes (Prevention of Atrocities) Act"","" 1989 (Amendment 2015)-3(1)(r)"","" Scheduled Castes and Scheduled Tribes (Prevention of Atrocities) Act"","" 1989 (Amendment 2015)-3(1)(s)""]",---,2017-07-10T13:15:00.000Z,7,2017,2
ObjectId(5c7dd2289164b2149b581514),12/2016,31634024160012,BHAWAN BAHADUR NAGAR,MEERUT,,MEERUT,BULANDSHAHAR,"["" IPC 1860-452"","" IPC 1860-323"","" IPC 1860-504"","" IPC 1860-506""]",,2016-01-14T09:20:00.000Z,1,2016,5
ObjectId(5c7dd24c9164b2149b5f51c8),79/2016,31657038160079,RAYA,AGRA,,AGRA,MATHURA,"["" NARCOTIC DRUGS AND PSYCHOTROPIC SUBSTANCES ACT"","" 1985-8"","" NARCOTIC DRUGS AND PSYCHOTROPIC SUBSTANCES ACT"","" 1985-22""]",,2016-01-30T09:15:00.000Z,1,2016,7
ObjectId(5c7dd20f9164b2149b533382),604/2016,31621018160604,HARI PARVAT,AGRA,78.015,AGRA,AGRA,"["" IPC 1860-379"","" IPC 1860-411""]",27.1993,2016-08-02T14:50:00.000Z,8,2016,3
ObjectId(5c7dd2379164b2149b5b2d85),72/2016,31648044160072,RATH,CHITRAKOOT,79.5662,PRAYAGRAJ,HAMIRPUR,"["" IPC 1860-457"","" IPC 1860-380"","" IPC 1860-411""]",25.5904,2016-02-25T10:00:00.000Z,2,2016,5
ObjectId(5c7dd2319164b2149b5a140d),42/2018,31644002180042,BADESAR,VARANASI,83.4617-E,VARANASI,GHAZIPUR,"["" IPC 1860-147"","" IPC 1860-323"","" IPC 1860-504"","" IPC 1860-506"","" IPC 1860-336""]",25.4405-N,2018-05-11T11:40:04.000Z,5,2018,6
ObjectId(5c7dd2359164b2149b5ab1cf),838/2018,31647011180838,CANTT,GORAKHPUR,-,GORAKHPUR,GORAKHPUR,"["" THE ELECTRICITY ACT"","" 2003-135""]",-,2018-10-01T21:44:00.000Z,10,2018,2
ObjectId(5c7dd2409164b2149b5d1a06),96/2018,31653076180096,GWALTOLI,KANPUR,-,KANPUR,KANPUR CITY,"["" IPC 1860-420"","" IPC 1860-406""]",-,2018-05-05T16:51:00.000Z,5,2018,7
ObjectId(5c7dd1ff9164b2149b4fe54a),814/2017,31832001170814,SHAMLI,SAHARANPUR,---,MEERUT,SHAMLI,"["" THE ELECTRICITY ACT"","" 2003-135""]",---,2017-08-17T09:50:00.000Z,8,2017,5
ObjectId(5c7dd1e59164b2149b4ac8c2),96/2016,31670038160096,SINDHAULI,BAREILLY,---,BAREILLY,SHAHJAHANPUR,"["" THE U.P. EXCISE ACT-60""]",---,2016-02-13T07:15:00.000Z,2,2016,7
ObjectId(5c7dd1e49164b2149b4a7258),238/2018,31670007180238,JAITIPUR,BAREILLY,-,BAREILLY,SHAHJAHANPUR,"["" IPC 1860-307"","" IPC 1860-452"","" IPC 1860-504"","" IPC 1860-506""]",-,2018-10-07T13:49:04.000Z,10,2018,1
ObjectId(5c7dd1ea9164b2149b4bd63e),155/2018,31676008180155,BHELUPUR,VARANASI,82.999413-E,VARANASI,VARANASI,"["" IPC 1860-147"","" IPC 1860-323"","" IPC 1860-504"","" IPC 1860-308""]",25.288272-N,2018-03-28T02:06:00.000Z,3,2018,4
ObjectId(5c7dd20d9164b2149b52c85d),206/2018,31909007180206,SIDHPURA,ALIGARH,783127.134-E,AGRA,KASGANJ,"["" IPC 1860-302"","" IPC 1860-201"","" IPC 1860-376"","" THE PROTECTION OF CHILDREN FROM SEXUAL OFFENCE ACT"","" 2012-3"","" THE PROTECTION OF CHILDREN FROM SEXUAL OFFENCE ACT"","" 2012-4""]",272112.459-N,2018-08-01T11:51:00.000Z,8,2018,4
ObjectId(5c7dd24f9164b2149b6008a1),643/2018,31658062180643,SADAR BAZAR,MEERUT,-,MEERUT,MEERUT,"["" ABKARI ACT-60""]",-,2018-12-20T12:26:02.000Z,12,2018,5
ObjectId(5c7dd2359164b2149b5ab28b),1065/2018,31647011181065,CANTT,GORAKHPUR,,GORAKHPUR,GORAKHPUR,"["" IPC 1860-498-A"","" IPC 1860-323"","" IPC 1860-504"","" IPC 1860-506"","" DOWRY PROHIBITION ACT"","" 1961-3"","" DOWRY PROHIBITION ACT"","" 1961-4""]",,2018-12-16T03:35:00.000Z,12,2018,1
ObjectId(5c7dd1f19164b2149b4d52db),1856/2017,31681039171856,KAVI NAGAR,MEERUT,,MEERUT,GHAZIABAD,"["" THE ELECTRICITY ACT"","" 2003-135""]",,2017-11-17T16:00:00.000Z,11,2017,6
ObjectId(5c7dd1f19164b2149b4d39e7),26/2018,31681037180026,INDRAPURAM,MEERUT,77.365,MEERUT,GHAZIABAD,"["" IPC 1860-379""]",28.658,2018-01-06T10:58:00.000Z,1,2018,7
ObjectId(5c7dd2389164b2149b5b62e4),10/2018,31649023180010,KACHHAUNA,LUCKNOW,-,LUCKNOW,HARDOI,"["" IPC 1860-325"","" IPC 1860-323"","" IPC 1860-504"","" IPC 1860-506""]",-,2018-01-10T18:55:00.000Z,1,2018,4
ObjectId(5c7dd2259164b2149b57665e),586/2018,31632017180586,KOTWALI CITY,MORADABAD,-,BAREILLY,BIJNOR,"["" ARMS ACT"","" 1959-4"","" ARMS ACT"","" 1959-25""]",-,2018-06-15T08:07:35.000Z,6,2018,6
ObjectId(5c7dd1f79164b2149b4e6cf9),745/2017,31684080170745,SIDDHARTHNAGAR,BASTI,---,GORAKHPUR,SIDDHARTH NAGAR,"["" ARMS ACT"","" 1959-3"","" ARMS ACT"","" 1959-25""]",---,2017-06-09T21:45:00.000Z,6,2017,6
ObjectId(5c7dd22e9164b2149b5943fc),828/2018,31640092180828,Friends Colony,KANPUR,26.784911-N,KANPUR,ETAWAH,"["" IPC 1860-379""]",79.033180-E,2018-11-02T16:44:18.000Z,11,2018,6
ObjectId(5c7dd2499164b2149b5ecc8f),422/2016,31656028160422,KARHAL,AGRA,78.8492,AGRA,MAINPURI,"["" IPC 1860-279"","" IPC 1860-338""]",26.959,2016-07-18T09:45:00.000Z,7,2016,2
ObjectId(5c7dd2209164b2149b5681bc),735/2018,31630005180735,BAHERHI,BAREILLY,,BAREILLY,BAREILLY,"["" IPC 1860-498-A"","" IPC 1860-323"","" IPC 1860-376"","" IPC 1860-306"","" DOWRY PROHIBITION ACT"","" 1961-3"","" DOWRY PROHIBITION ACT"","" 1961-4""]",,2018-08-06T19:38:00.000Z,8,2018,2
ObjectId(5c7dd1de9164b2149b495351),388/2017,31667003170388,INDUSTRIAL AREA,LUCKNOW,-,LUCKNOW,RAE BARELI,"["" IPC 1860-147"","" IPC 1860-323"","" IPC 1860-504"","" IPC 1860-506""]",-,2017-10-29T13:00:00.000Z,10,2017,1
ObjectId(5c7dd2299164b2149b586267),33/2017,31634045170033,SHIKARPUR,MEERUT,,MEERUT,BULANDSHAHAR,"["" IPC 1860-420"","" IPC 1860-406""]",,2017-03-04T15:10:00.000Z,3,2017,7
ObjectId(5c7dd2429164b2149b5d6b63),688/2018,31654035180688,NIGHASAN,LUCKNOW,-,LUCKNOW,KHERI,"["" IPC 1860-279"","" IPC 1860-304-A""]",-,2018-12-01T13:09:50.000Z,12,2018,7
ObjectId(5c7dd1f09164b2149b4cf2d8),141/2018,31680066180141,TALBEHAT,JHANSI,-,KANPUR,LALITPUR,"["" THE U.P. EXCISE ACT-60""]",-,2018-04-04T12:14:00.000Z,4,2018,4
ObjectId(5c7dd2449164b2149b5def6c),1149/2018,31655016181149,GOMTINAGAR,LUCKNOW,,LUCKNOW,LUCKNOW,"["" IPC 1860-406"","" IPC 1860-420"","" IPC 1860-504"","" IPC 1860-506"","" NEGOTIABLE INSTRUMENTS ACT"","" 1881-138""]",,2018-10-02T13:41:00.000Z,10,2018,3
ObjectId(5c7dd2169164b2149b548ace),61/2016,31623011160061,DHOOMANGANJ,PRAYAGRAJ,81.7998,PRAYAGRAJ,PRAYAGRAJ,"["" IPC 1860-307"","" IPC 1860-504"","" IPC 1860-506""]",25.4372,2016-02-02T20:05:00.000Z,2,2016,3
ObjectId(5c7dd2149164b2149b541aed),498/2017,31622022170498,IGLAS,ALIGARH,---,AGRA,ALIGARH,"["" IPC 1860-452"","" IPC 1860-323"","" IPC 1860-504"","" IPC 1860-506""]",---,2017-08-18T10:30:00.000Z,8,2017,6
ObjectId(5c7dd1f59164b2149b4e1bde),334/2016,31682042160334,SIKANDARA,KANPUR,26-36-61-,KANPUR,KANPUR DEHAT,"["" THE ELECTRICITY ACT"","" 2003-138""]",79-82-89-,2016-10-08T15:20:00.000Z,10,2016,7
ObjectId(5c7dd2009164b2149b503fe5),2445/2017,31893005172445,IKAUNA,DEVIPATAN,,GORAKHPUR,SHRAVASTI,"["" IPC 1860-352"","" IPC 1860-504"","" IPC 1860-506"","" IPC 1860-427"","" IPC 1860-352"","" IPC 1860-504"","" IPC 1860-506"","" IPC 1860-427""]",,2017-09-09T16:50:00.000Z,9,2017,7
ObjectId(5c7dd1df9164b2149b49676a),267/2018,31667012180267,DEEH,LUCKNOW,-,LUCKNOW,RAE BARELI,"["" IPC 1860-323"","" IPC 1860-504"","" IPC 1860-506""]",-,2018-08-20T15:10:17.000Z,8,2018,2
ObjectId(5c7dd1f09164b2149b4cfd95),639/2016,31681002160639,TRONICA CITY,MEERUT,77.2857,MEERUT,GHAZIABAD,"["" IPC 1860-363"","" IPC 1860-366""]",28.711,2016-07-15T21:15:00.000Z,7,2016,6
ObjectId(5c7dd2279164b2149b57dc9a),576/2016,31633037160576,UGHAITI,BAREILLY,,BAREILLY,BADAUN,"["" IPC 1860-504"","" IPC 1860-341""]",,2016-10-27T16:30:00.000Z,10,2016,5
ObjectId(5c7dd2039164b2149b50b1a1),3/2017,31895013170003,MAHEWAGHAT,PRAYAGRAJ,---,PRAYAGRAJ,KAUSHAMBI,"["" IPC 1860-452"","" IPC 1860-380"","" IPC 1860-427"","" IPC 1860-504"","" IPC 1860-506""]",---,2017-01-06T16:00:00.000Z,1,2017,6
ObjectId(5c7dd2459164b2149b5e23e2),382/2017,31655028170382,ITAUNJA,LUCKNOW,-,LUCKNOW,LUCKNOW,"["" IPC 1860-498-A"","" IPC 1860-506"","" THE DOWRY PROHIBITION ACT 1961-3"","" THE DOWRY PROHIBITION ACT 1961-4""]",-,2017-10-05T08:30:00.000Z,10,2017,5
ObjectId(5c7dd20b9164b2149b527022),622/2018,31905076180622,KOTWALI TIRWA,KANPUR,,KANPUR,KANNAUJ,"["" IPC 1860-392""]",,2018-11-20T15:06:00.000Z,11,2018,3
ObjectId(5c7dd1f49164b2149b4df630),1269/2017,31682007171269,BHOGNIPUR,KANPUR,---,KANPUR,KANPUR DEHAT,"["" THE ELECTRICITY ACT"","" 2003-135""]",---,2017-10-13T15:10:00.000Z,10,2017,6
ObjectId(5c7dd2109164b2149b535bb6),139/2016,31621029160139,KOTWALI,AGRA,---,AGRA,AGRA,"["" IPC 1860-406"","" IPC 1860-420"","" IPC 1860-411""]",---,2016-11-15T23:00:00.000Z,11,2016,3
ObjectId(5c7dd1e29164b2149b4a0f22),848/2017,31669012170848,DEOBAND,SAHARANPUR,77.6791,MEERUT,SAHARANPUR,"["" IPC 1860-354-A"","" THE PROTECTION OF CHILDREN FROM SEXUAL OFFENCE ACT"","" 2012-7"","" THE PROTECTION OF CHILDREN FROM SEXUAL OFFENCE ACT"","" 2012-8""]",29.69,2017-09-03T20:20:00.000Z,9,2017,1
ObjectId(5c7dd2059164b2149b5130b5),388/2018,31897010180388,NOIDA SECTOR-24,MEERUT,-,MEERUT,GAUTAM BUDH NAGAR,"["" IPC 1860-279""]",-,2018-06-02T17:02:50.000Z,6,2018,7
ObjectId(5c7dd2519164b2149b6032c1),1058/2018,31658079181058,KANKAR KHERA,MEERUT,,MEERUT,MEERUT,"["" IPC 1860-420"","" IPC 1860-467"","" IPC 1860-468"","" IPC 1860-471""]",,2018-09-07T22:23:00.000Z,9,2018,6
ObjectId(5c7dd1f99164b2149b4eece9),106/2016,31687019160106,KOTWALI PADRAUNA,GORAKHPUR,---,GORAKHPUR,KUSHI NAGAR,"["" THE U.P. EXCISE ACT-60""]",---,2016-01-25T17:10:00.000Z,1,2016,2
ObjectId(5c7dd2039164b2149b50bdd2),104/2017,31896004170104,CHAKIYA,VARANASI,---,VARANASI,CHANDAULI,"["" IPC 1860-366""]",---,2017-06-07T11:40:00.000Z,6,2017,4
ObjectId(5c7dd2469164b2149b5e5bf3),44/2018,31655041180044,MOHANLALGANJ,LUCKNOW,263710-N,LUCKNOW,LUCKNOW,"["" IPC 1860-328"","" IPC 1860-302""]",805904-E,2018-01-23T13:10:28.000Z,1,2018,3
ObjectId(5c7dd20d9164b2149b52abd4),196/2016,31909002160196,DHOLNA,ALIGARH,---,AGRA,KASGANJ,"["" PREVENTION OF COW SLAUGHTER ACT"","" U.P.-3/5A/8"","" THE PREVENTION OF CURELTY TO ANIMALS ACT"","" 1960-11""]",---,2016-06-08T13:45:00.000Z,6,2016,4
ObjectId(5c7dd1ef9164b2149b4cc09d),479/2017,31679070170479,TUNDLA,AGRA,-,AGRA,FIROZABAD,"["" THE ELECTRICITY ACT"","" 2003-136""]",-,2017-05-27T20:40:00.000Z,5,2017,7
ObjectId(5c7dd2559164b2149b611677),228/2016,31661010160228,CIVIL LINES,SAHARANPUR,,MEERUT,MUZAFFAR NAGAR,"["" IPC 1860-452"","" IPC 1860-307"","" IPC 1860-504"","" IPC 1860-506"","" IPC 1860-392""]",,2016-04-19T11:05:00.000Z,4,2016,3
ObjectId(5c7dd1ff9164b2149b500584),845/2017,31832005170845,JHINJHANA,SAHARANPUR,-,MEERUT,SHAMLI,"["" IPC 1860-452"","" IPC 1860-323"","" IPC 1860-324"","" IPC 1860-307""]",-,2017-10-06T18:20:00.000Z,10,2017,6
ObjectId(5c7dd20a9164b2149b521cb2),383/2018,31904003180383,BAKHIRA,BASTI,-,GORAKHPUR,SANT KABEER NAGAR,"["" THE U.P. EXCISE ACT-60""]",-,2018-07-24T10:19:00.000Z,7,2018,3
ObjectId(5c7dd20a9164b2149b523866),201/2018,31904053180201,MEHDAWAL,BASTI,83.13841-E,GORAKHPUR,SANT KABEER NAGAR,"["" THE U.P. EXCISE ACT-60""]",26.97973-N,2018-07-27T20:37:00.000Z,7,2018,6
ObjectId(5c7dd2389164b2149b5b6113),205/2016,31649023160205,KACHHAUNA,LUCKNOW,80.3463,LUCKNOW,HARDOI,"["" IPC 1860-302""]",27.1859,2016-07-07T15:35:00.000Z,7,2016,5
ObjectId(5c7dd1e39164b2149b4a3caa),177/2018,31669035180177,Kotwali Mandi,SAHARANPUR,77.5360-द,MEERUT,SAHARANPUR,"["" IPC 1860-420"","" IPC 1860-468"","" IPC 1860-414""]",29.9798-अ,2018-05-22T10:25:00.000Z,5,2018,3
ObjectId(5c7dd24b9164b2149b5f2d87),776/2016,31657020160776,KOSIKALAN,AGRA,77.397,AGRA,MATHURA,"["" IPC 1860-379""]",27.7487,2016-12-04T09:40:00.000Z,12,2016,1
ObjectId(5c7dd2129164b2149b53cb4b),250/2016,31622001160250,AKRABAD,ALIGARH,,AGRA,ALIGARH,"["" IPC 1860-429"","" IPC 1860-504"","" IPC 1860-506""]",,2016-10-02T09:40:00.000Z,10,2016,1
ObjectId(5c7dd21d9164b2149b56033e),171/2018,31628001180171,ATARRA,CHITRAKOOT,80.568934-E,PRAYAGRAJ,BANDA,"["" U.P PUBLIC GAMBLING ACT 1867-13""]",25.286296-N,2018-09-20T07:36:11.000Z,9,2018,5
ObjectId(5c7dd24a9164b2149b5ef7ef),241/2018,31656062180241,BICHHWA,AGRA,,AGRA,MAINPURI,"["" ESSENTIAL COMMODITIES ACT"",""  1955-3"","" ESSENTIAL COMMODITIES ACT"",""  1955-7""]",,2018-08-12T16:56:00.000Z,8,2018,1
ObjectId(5c7dd23d9164b2149b5c6536),10/2016,31652068160010,TODI FATEHPUR,JHANSI,---,KANPUR,JHANSI,"["" THE U.P. EXCISE ACT-60(63)"","" IPC 1860-272""]",---,2016-01-16T17:40:00.000Z,1,2016,7
ObjectId(5c7dd2479164b2149b5e7672),186/2016,31655058160186,SAADATGANJ,LUCKNOW,---,LUCKNOW,LUCKNOW,"["" IPC 1860-498-A"","" IPC 1860-323"","" IPC 1860-504"","" IPC 1860-506"","" IPC 1860-354-A"","" IPC 1860-354-D"","" DOWRY PROHIBITION ACT"","" 1961-3"","" DOWRY PROHIBITION ACT"","" 1961-4""]",---,2016-05-24T18:10:00.000Z,5,2016,3
ObjectId(5c7dd2049164b2149b50e76a),773/2018,31897001180773,BISRAKH,MEERUT,77.451269-E,MEERUT,GAUTAM BUDH NAGAR,"["" THE U.P. EXCISE ACT-60"","" THE U.P. EXCISE ACT-63""]",28.611684-N,2018-09-03T22:55:00.000Z,9,2018,2
ObjectId(5c7dd2419164b2149b5d48a8),111/2018,31654022180111,KOTWALI SADAR,LUCKNOW,-,LUCKNOW,KHERI,"["" IPC 1860-406"","" IPC 1860-504"","" IPC 1860-506""]",-,2018-02-09T13:40:00.000Z,2,2018,6
ObjectId(5c7dd1ed9164b2149b4c840b),477/2016,31679046160477,MATSENA,AGRA,---,AGRA,FIROZABAD,"["" IPC 1860-323"","" IPC 1860-504"","" IPC 1860-325""]",---,2016-12-26T18:30:00.000Z,12,2016,2
ObjectId(5c7dd1dd9164b2149b492620),123/2017,31665014170123,DEORIYA KALAN,BAREILLY,79.5344,BAREILLY,PILIBHIT,"["" IPC 1860-398"","" IPC 1860-401""]",28.5764,2017-05-30T23:40:00.000Z,5,2017,3
ObjectId(5c7dd1ff9164b2149b4fe7b0),273/2018,31832001180273,SHAMLI,SAHARANPUR,,MEERUT,SHAMLI,"["" IPC 1860-279"","" IPC 1860-338"","" IPC 1860-427""]",,2018-04-17T11:57:26.000Z,4,2018,3
ObjectId(5c7dd21a9164b2149b5575dd),110/2017,31625041170110,SIDHARI,AZAMGARH,-,VARANASI,AZAMGARH,"["" IPC 1860-419"","" IPC 1860-420"","" IPC 1860-467"","" IPC 1860-468"","" IPC 1860-471"","" IPC 1860-406"","" IPC 1860-504"","" IPC 1860-506""]",-,2017-04-25T09:50:00.000Z,4,2017,3
ObjectId(5c7dd2139164b2149b53efd3),19/2018,31622010180019,CHHARRA,ALIGARH,78.34085-E,AGRA,ALIGARH,"["" THE ELECTRICITY ACT"","" 2003-135"","" THE ELECTRICITY ACT"","" 2003-138""]",27.94410-N,2018-02-09T21:43:25.000Z,2,2018,6
ObjectId(5c7dd2329164b2149b5a3c35),355/2017,31644043170355,SUHWAL,VARANASI,83.5787,VARANASI,GHAZIPUR,"["" IPC 1860-363"","" IPC 1860-366"","" THE PROTECTION OF CHILDREN FROM SEXUAL OFFENCE ACT"","" 2012-3"","" THE PROTECTION OF CHILDREN FROM SEXUAL OFFENCE ACT"","" 2012-4""]",25.5439,2017-03-31T11:40:00.000Z,3,2017,6
ObjectId(5c7dd2049164b2149b50e75d),760/2018,31897001180760,BISRAKH,MEERUT,77.41644-E,MEERUT,GAUTAM BUDH NAGAR,"["" THE U.P. EXCISE ACT-60"","" THE U.P. EXCISE ACT-63""]",28.61993-N,2018-08-30T00:26:06.000Z,8,2018,5
ObjectId(5c7dd24e9164b2149b5feb76),428/2016,31658052160428,NAUCHANDI,MEERUT,77.7318,MEERUT,MEERUT,"["" IPC 1860-379""]",28.9573,2016-10-17T11:50:00.000Z,10,2016,2
ObjectId(5c7dd2379164b2149b5b1736),194/2017,31648006170194,CHIKASI,CHITRAKOOT,-,PRAYAGRAJ,HAMIRPUR,"["" IPC 1860-279"","" IPC 1860-304-A""]",-,2017-11-22T21:30:00.000Z,11,2017,4
ObjectId(5c7dd1ee9164b2149b4c8583),74/2018,31679046180074,MATSENA,AGRA,27.12614-द,AGRA,FIROZABAD,"["" IPC 1860-222"","" IPC 1860-223"","" IPC 1860-224""]",78.45572-अ,2018-03-16T00:10:00.000Z,3,2018,6
ObjectId(5c7dd21f9164b2149b564fbb),7002/2017,31629021177002,LONIKATRA,AYODHYA,,LUCKNOW,BARABANKI,"["" IPC 1860-379""]",,2017-06-16T13:40:25.000Z,6,2017,6
ObjectId(5c7dd2349164b2149b5a80a9),403/2016,31646042160403,TARABGANJ,DEVIPATAN,81.8191,GORAKHPUR,GONDA,"["" IPC 1860-323"","" IPC 1860-504"","" IPC 1860-506""]",27.0175,2016-09-27T18:40:00.000Z,9,2016,3
ObjectId(5c7dd1f09164b2149b4d20fa),902/2018,31681031180902,GHAZIABAD KOTWALI,MEERUT,-,MEERUT,GHAZIABAD,"["" IPC 1860-323"","" IPC 1860-504"","" IPC 1860-506"","" IPC 1860-427""]",-,2018-08-19T23:12:00.000Z,8,2018,1
ObjectId(5c7dd2459164b2149b5e08df),63/2018,31655020180063,GOSAINGANJ,LUCKNOW,-,LUCKNOW,LUCKNOW,"["" IPC 1860-498-A"","" IPC 1860-323"","" IPC 1860-504"","" DOWRY PROHIBITION ACT"","" 1961-3"","" DOWRY PROHIBITION ACT"","" 1961-4""]",-,2018-01-20T21:41:00.000Z,1,2018,7
ObjectId(5c7dd1e19164b2149b49e450),268/2016,31668037160268,SWAAR,MORADABAD,---,BAREILLY,RAMPUR,"["" IPC 1860-420"","" IPC 1860-467"","" IPC 1860-468"","" IPC 1860-471""]",---,2016-06-18T17:15:00.000Z,6,2016,7
ObjectId(5c7dd2449164b2149b5dcae6),362/2016,31655014160362,INDIRANAGAR,LUCKNOW,---,LUCKNOW,LUCKNOW,"["" IPC 1860-364""]",---,2016-08-18T14:35:00.000Z,8,2016,5
ObjectId(5c7dd2569164b2149b614e2c),859/2017,31661033170859,NAI MANDI,SAHARANPUR,77.712,MEERUT,MUZAFFAR NAGAR,"["" IPC 1860-279"","" IPC 1860-338"","" IPC 1860-427""]",29.4606,2017-07-30T00:00:00.000Z,7,2017,1
ObjectId(5c7dd1e99164b2149b4b7c5d),234/2018,31674002180234,AJGAIN,LUCKNOW,,LUCKNOW,UNNAO,"["" IPC 1860-147"","" IPC 1860-148"","" IPC 1860-149"","" IPC 1860-354"","" IPC 1860-452"","" IPC 1860-342"","" IPC 1860-323"","" IPC 1860-504"","" IPC 1860-506""]",,2018-06-22T18:15:00.000Z,6,2018,6
ObjectId(5c7dd22b9164b2149b58b6f6),427/2016,31639001160427,ALIGANJ,ALIGARH,79.1251,AGRA,ETAH,"["" IPC 1860-302"","" IPC 1860-201""]",27.5104,2016-10-23T14:00:00.000Z,10,2016,1
ObjectId(5c7dd2299164b2149b585a24),272/2017,31634040170272,PAHASU,MEERUT,---,MEERUT,BULANDSHAHAR,"["" IPC 1860-323"","" IPC 1860-504"","" IPC 1860-506""]",---,2017-08-18T21:10:00.000Z,8,2017,6
ObjectId(5c7dd1ee9164b2149b4c974f),202/2018,31679058180202,PACHOKHARA,AGRA,27.238330-E,AGRA,FIROZABAD,"["" IPC 1860-323"","" IPC 1860-504"","" IPC 1860-506"","" IPC 1860-325""]",78.25701-N,2018-09-14T18:30:00.000Z,9,2018,6
ObjectId(5c7dd2429164b2149b5d7729),239/2018,31654042180239,PHARDHAN,LUCKNOW,-,LUCKNOW,KHERI,"["" IPC 1860-147"","" IPC 1860-354"","" IPC 1860-323"","" IPC 1860-504"","" THE PROTECTION OF CHILDREN FROM SEXUAL OFFENCE ACT"","" 2012-7"","" THE PROTECTION OF CHILDREN FROM SEXUAL OFFENCE ACT"","" 2012-8""]",-,2018-08-14T15:02:00.000Z,8,2018,3
ObjectId(5c7dd1ee9164b2149b4c8da4),489/2017,31679052170489,NARKHI,AGRA,78.4763,AGRA,FIROZABAD,"["" IPC 1860-504"","" IPC 1860-376"","" THE PROTECTION OF CHILDREN FROM SEXUAL OFFENCE ACT"","" 2012-3"","" THE PROTECTION OF CHILDREN FROM SEXUAL OFFENCE ACT"","" 2012-4""]",27.2608,2017-06-03T09:20:00.000Z,6,2017,7
ObjectId(5c7dd2539164b2149b60d089),372/2016,31660035160372,MAINATHER,MORADABAD,---,BAREILLY,MORADABAD,"["" ARMS ACT"","" 1959-4"","" ARMS ACT"","" 1959-25""]",---,2016-10-05T09:15:00.000Z,10,2016,4
ObjectId(5c7dd2539164b2149b60b5d1),259/2016,31660031160259,KOTWALI,MORADABAD,---,BAREILLY,MORADABAD,"["" THE U.P. EXCISE ACT-60""]",---,2016-11-20T19:30:00.000Z,11,2016,1
ObjectId(5c7dd1dd9164b2149b491a5d),1217/2016,31665012161217,BILSANDA,BAREILLY,---,BAREILLY,PILIBHIT,"["" IPC 1860-323"","" IPC 1860-504"","" IPC 1860-506""]",---,2016-12-26T18:30:00.000Z,12,2016,2
ObjectId(5c7dd2409164b2149b5d08f7),366/2017,31653067170366,RAILBAZAR,KANPUR,,KANPUR,KANPUR CITY,"["" THE ELECTRICITY ACT"","" 2003-135""]",,2017-12-01T16:49:00.000Z,12,2017,6
ObjectId(5c7dd2119164b2149b538ff4),267/2018,31621046180267,SADAR BAZAR,AGRA,,AGRA,AGRA,"["" IPC 1860-447"","" IPC 1860-448""]",,2018-03-18T03:24:50.000Z,3,2018,1
ObjectId(5c7dd1e69164b2149b4b0a93),345/2016,31671027160345,MISHRIT,LUCKNOW,-,LUCKNOW,SITAPUR,"["" IPC 1860-363"","" IPC 1860-366""]",-,2016-10-05T10:30:00.000Z,10,2016,4
ObjectId(5c7dd1ed9164b2149b4c7e08),66/2018,31679038180066,KHAIRGARH,AGRA,27.1751-L,AGRA,FIROZABAD,"["" THE U.P. EXCISE ACT-60"","" THE U.P. EXCISE ACT-63"","" THE U.P. EXCISE ACT-72"","" IPC 1860-420""]",78.5577-L,2018-07-01T23:50:35.000Z,7,2018,1
ObjectId(5c7dd24d9164b2149b5f9932),638/2017,31658020170638,DAURALA,MEERUT,-,MEERUT,MEERUT,"["" THE U.P. EXCISE ACT-60(A)"","" THE U.P. EXCISE ACT-63"","" THE U.P. EXCISE ACT-72""]",-,2017-11-20T13:45:00.000Z,11,2017,2
ObjectId(5c7dd1fa9164b2149b4f0f8f),703/2017,31687035170703,TARYA SUJAN,GORAKHPUR,,GORAKHPUR,KUSHI NAGAR,"["" THE U.P. EXCISE ACT-60"","" THE U.P. EXCISE ACT-60""]",,2017-10-21T14:30:00.000Z,10,2017,7
ObjectId(5c7dd2349164b2149b5a9612),127/2018,31647004180127,BARAHALGANJ,GORAKHPUR,262133-N,GORAKHPUR,GORAKHPUR,"["" IPC 1860-354"","" IPC 1860-147"","" IPC 1860-323"","" IPC 1860-504"","" IPC 1860-506"","" THE PROTECTION OF CHILDREN FROM SEXUAL OFFENCE ACT"","" 2012-7"","" THE PROTECTION OF CHILDREN FROM SEXUAL OFFENCE ACT"","" 2012-8""]",833460-E,2018-02-28T11:44:00.000Z,2,2018,4
ObjectId(5c7dd2149164b2149b5410c8),304/2018,31622016180304,GABHANA,ALIGARH,78.019063-E,AGRA,ALIGARH,"["" IPC 1860-379""]",27.940466-N,2018-07-08T14:26:08.000Z,7,2018,1
ObjectId(5c7dd2299164b2149b584505),430/2016,31634034160430,KOTWALI DEHAT,MEERUT,---,MEERUT,BULANDSHAHAR,"["" IPC 1860-324"","" IPC 1860-323"","" IPC 1860-506"","" IPC 1860-452""]",---,2016-03-25T11:00:00.000Z,3,2016,6
